dataset,filename,date,year,month,data_var,units,domain_mean,domain_min,domain_max
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2019-2019__m04__NH0_90__grid_1p0.grib,2019-04,2019,4,t2m,K,288.21693666430616,243.24374389648438,308.9292907714844
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2019-2019__m05__NH0_90__grid_1p0.grib,2019-05,2019,5,t2m,K,291.1101257970105,254.5179901123047,311.77972412109375
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2019-2019__m06__NH0_90__grid_1p0.grib,2019-06,2019,6,t2m,K,293.7624190264555,259.615234375,312.609375
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2019-2019__m07__NH0_90__grid_1p0.grib,2019-07,2019,7,t2m,K,295.0040665737861,263.05859375,314.65625
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2019-2019__m08__NH0_90__grid_1p0.grib,2019-08,2019,8,t2m,K,294.92490229612133,255.84657287597656,313.5418701171875
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2019-2019__m09__NH0_90__grid_1p0.grib,2019-09,2019,9,t2m,K,293.2993460716902,249.69566345214844,310.3773193359375
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2019-2019__m10__NH0_90__grid_1p0.grib,2019-10,2019,10,t2m,K,290.2263815922449,242.9041290283203,307.12091064453125
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2019-2019__m11__NH0_90__grid_1p0.grib,2019-11,2019,11,t2m,K,286.4244881519004,238.58460998535156,305.8267822265625
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2019-2019__m12__NH0_90__grid_1p0.grib,2019-12,2019,12,t2m,K,283.8145180467294,228.8687286376953,304.32965087890625
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2020-2020__m01__NH0_90__grid_1p0.grib,2020-01,2020,1,t2m,K,282.75927062648435,226.84754943847656,304.6229248046875
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2020-2020__m02__NH0_90__grid_1p0.grib,2020-02,2020,2,t2m,K,283.47075552981556,229.18174743652344,305.4923095703125
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2020-2020__m03__NH0_90__grid_1p0.grib,2020-03,2020,3,t2m,K,285.41411642001026,229.36569213867188,307.0922546386719
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2020-2020__m04__NH0_90__grid_1p0.grib,2020-04,2020,4,t2m,K,288.3297139786756,244.8076934814453,309.72955322265625
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2020-2020__m05__NH0_90__grid_1p0.grib,2020-05,2020,5,t2m,K,291.32526000417386,250.56448364257812,310.9023742675781
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2020-2020__m06__NH0_90__grid_1p0.grib,2020-06,2020,6,t2m,K,293.7645487915936,258.127685546875,313.393310546875
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2020-2020__m07__NH0_90__grid_1p0.grib,2020-07,2020,7,t2m,K,295.020756679942,260.5888671875,314.6884765625
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2020-2020__m08__NH0_90__grid_1p0.grib,2020-08,2020,8,t2m,K,294.9739508260904,257.4111328125,312.6201171875
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2020-2020__m09__NH0_90__grid_1p0.grib,2020-09,2020,9,t2m,K,293.2333059517711,242.19192504882812,310.6059875488281
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2020-2020__m10__NH0_90__grid_1p0.grib,2020-10,2020,10,t2m,K,290.24070919761186,246.54791259765625,307.88189697265625
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2020-2020__m11__NH0_90__grid_1p0.grib,2020-11,2020,11,t2m,K,286.78190198385124,238.04139709472656,305.3577880859375
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2020-2020__m12__NH0_90__grid_1p0.grib,2020-12,2020,12,t2m,K,283.6041918416752,227.55104064941406,304.523681640625
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2021-2021__m01__NH0_90__grid_1p0.grib,2021-01,2021,1,t2m,K,282.44648591590015,223.3235321044922,305.29034423828125
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2021-2021__m02__NH0_90__grid_1p0.grib,2021-02,2021,2,t2m,K,282.7987843292455,232.13487243652344,306.1759033203125
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2021-2021__m03__NH0_90__grid_1p0.grib,2021-03,2021,3,t2m,K,284.9845337156521,235.795654296875,307.512451171875
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2021-2021__m04__NH0_90__grid_1p0.grib,2021-04,2021,4,t2m,K,288.09145313107115,242.8240509033203,309.84942626953125
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2021-2021__m05__NH0_90__grid_1p0.grib,2021-05,2021,5,t2m,K,291.1992194332181,249.55694580078125,310.83428955078125
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2021-2021__m06__NH0_90__grid_1p0.grib,2021-06,2021,6,t2m,K,293.78573057070713,256.12109375,314.056640625
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2021-2021__m07__NH0_90__grid_1p0.grib,2021-07,2021,7,t2m,K,295.05977544721225,262.496337890625,314.570556640625
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2021-2021__m08__NH0_90__grid_1p0.grib,2021-08,2021,8,t2m,K,294.9157297453028,260.3076171875,313.5537109375
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2021-2021__m09__NH0_90__grid_1p0.grib,2021-09,2021,9,t2m,K,293.10078338169245,245.88551330566406,311.219482421875
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2021-2021__m10__NH0_90__grid_1p0.grib,2021-10,2021,10,t2m,K,290.1996488897512,241.49073791503906,307.67822265625
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2021-2021__m11__NH0_90__grid_1p0.grib,2021-11,2021,11,t2m,K,286.4800401973414,236.20379638671875,305.99676513671875
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2021-2021__m12__NH0_90__grid_1p0.grib,2021-12,2021,12,t2m,K,283.5660532416507,226.5943603515625,305.3306884765625
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2022-2022__m01__NH0_90__grid_1p0.grib,2022-01,2022,1,t2m,K,282.35355758359174,230.13943481445312,304.3503723144531
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2022-2022__m02__NH0_90__grid_1p0.grib,2022-02,2022,2,t2m,K,282.92527572904845,229.59237670898438,306.0650329589844
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2022-2022__m03__NH0_90__grid_1p0.grib,2022-03,2022,3,t2m,K,285.27955346887705,237.42236328125,307.38916015625
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2022-2022__m04__NH0_90__grid_1p0.grib,2022-04,2022,4,t2m,K,288.097632902941,240.37765502929688,309.4655456542969
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2022-2022__m05__NH0_90__grid_1p0.grib,2022-05,2022,5,t2m,K,291.0880262707509,248.20164489746094,311.23876953125
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2022-2022__m06__NH0_90__grid_1p0.grib,2022-06,2022,6,t2m,K,293.70997237922097,255.70004272460938,312.8328552246094
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2022-2022__m07__NH0_90__grid_1p0.grib,2022-07,2022,7,t2m,K,295.0392104820475,259.11376953125,313.57275390625
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2022-2022__m08__NH0_90__grid_1p0.grib,2022-08,2022,8,t2m,K,294.95405516177834,256.438232421875,313.776123046875
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2022-2022__m09__NH0_90__grid_1p0.grib,2022-09,2022,9,t2m,K,293.2416636720716,257.244140625,311.482421875
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2022-2022__m10__NH0_90__grid_1p0.grib,2022-10,2022,10,t2m,K,290.24219150145325,245.93096923828125,308.03643798828125
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2022-2022__m11__NH0_90__grid_1p0.grib,2022-11,2022,11,t2m,K,286.33089306189913,236.48265075683594,306.054931640625
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2022-2022__m12__NH0_90__grid_1p0.grib,2022-12,2022,12,t2m,K,283.5646632884822,230.43661499023438,305.4444274902344
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2023-2023__m01__NH0_90__grid_1p0.grib,2023-01,2023,1,t2m,K,282.4197992869849,224.23533630371094,306.1611328125
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2023-2023__m02__NH0_90__grid_1p0.grib,2023-02,2023,2,t2m,K,282.9818323663131,226.54202270507812,307.1045227050781
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2023-2023__m03__NH0_90__grid_1p0.grib,2023-03,2023,3,t2m,K,285.39800272946553,236.35394287109375,306.47113037109375
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2023-2023__m04__NH0_90__grid_1p0.grib,2023-04,2023,4,t2m,K,287.9337217755958,240.42117309570312,308.4895324707031
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2023-2023__m05__NH0_90__grid_1p0.grib,2023-05,2023,5,t2m,K,291.1983730002034,249.28195190429688,310.4245300292969
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2023-2023__m06__NH0_90__grid_1p0.grib,2023-06,2023,6,t2m,K,293.89463195812317,259.446044921875,314.692138671875
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2023-2023__m07__NH0_90__grid_1p0.grib,2023-07,2023,7,t2m,K,295.4800238931787,264.029541015625,314.636962890625
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2023-2023__m08__NH0_90__grid_1p0.grib,2023-08,2023,8,t2m,K,295.48175067438865,260.1162109375,313.4970703125
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2023-2023__m09__NH0_90__grid_1p0.grib,2023-09,2023,9,t2m,K,293.79445359227765,249.2544403076172,311.53570556640625
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2023-2023__m10__NH0_90__grid_1p0.grib,2023-10,2023,10,t2m,K,290.82539256857086,243.54489135742188,309.0859069824219
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2023-2023__m11__NH0_90__grid_1p0.grib,2023-11,2023,11,t2m,K,287.1453387738474,241.12451171875,307.05615234375
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2023-2023__m12__NH0_90__grid_1p0.grib,2023-12,2023,12,t2m,K,284.34562573011436,226.7958984375,305.6357421875
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2024-2024__m01__NH0_90__grid_1p0.grib,2024-01,2024,1,t2m,K,282.85401387373224,223.0554656982422,305.97930908203125
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2024-2024__m02__NH0_90__grid_1p0.grib,2024-02,2024,2,t2m,K,283.6472069516518,230.51182556152344,307.0684814453125
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2024-2024__m03__NH0_90__grid_1p0.grib,2024-03,2024,3,t2m,K,285.5813327783681,233.05902099609375,308.61566162109375
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2024-2024__m04__NH0_90__grid_1p0.grib,2024-04,2024,4,t2m,K,288.6731369254858,243.93988037109375,310.20941162109375
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2024-2024__m05__NH0_90__grid_1p0.grib,2024-05,2024,5,t2m,K,291.5321116022385,248.5143585205078,311.95379638671875
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2024-2024__m06__NH0_90__grid_1p0.grib,2024-06,2024,6,t2m,K,294.16511127290534,259.133544921875,314.217529296875
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2024-2024__m07__NH0_90__grid_1p0.grib,2024-07,2024,7,t2m,K,295.45995207787746,262.659912109375,316.150146484375
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2024-2024__m08__NH0_90__grid_1p0.grib,2024-08,2024,8,t2m,K,295.28740914751495,258.9833984375,313.8193359375
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2024-2024__m09__NH0_90__grid_1p0.grib,2024-09,2024,9,t2m,K,293.635925732966,252.5191192626953,310.32574462890625
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2024-2024__m10__NH0_90__grid_1p0.grib,2024-10,2024,10,t2m,K,290.6798243461421,240.6354217529297,308.89129638671875
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2024-2024__m11__NH0_90__grid_1p0.grib,2024-11,2024,11,t2m,K,287.08102013124267,238.7143096923828,306.29437255859375
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2024-2024__m12__NH0_90__grid_1p0.grib,2024-12,2024,12,t2m,K,284.20428074652335,232.40478515625,304.83447265625
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2025-2025__m01__NH0_90__grid_1p0.grib,2025-01,2025,1,t2m,K,283.0056113173765,228.99868774414062,305.8092346191406
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2025-2025__m02__NH0_90__grid_1p0.grib,2025-02,2025,2,t2m,K,283.3985707639529,234.25144958496094,307.29443359375
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2025-2025__m03__NH0_90__grid_1p0.grib,2025-03,2025,3,t2m,K,285.5790114043965,235.63034057617188,307.9623718261719
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2025-2025__m04__NH0_90__grid_1p0.grib,2025-04,2025,4,t2m,K,288.52452397166974,238.5514678955078,310.01043701171875
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2025-2025__m05__NH0_90__grid_1p0.grib,2025-05,2025,5,t2m,K,291.3529545555822,252.9990234375,310.9462890625
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2025-2025__m06__NH0_90__grid_1p0.grib,2025-06,2025,6,t2m,K,293.82481595475537,258.944580078125,312.093017578125
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2025-2025__m07__NH0_90__grid_1p0.grib,2025-07,2025,7,t2m,K,295.22789918919534,263.348388671875,314.233154296875
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2025-2025__m08__NH0_90__grid_1p0.grib,2025-08,2025,8,t2m,K,295.07972182990494,258.47998046875,313.47998046875
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2025-2025__m09__NH0_90__grid_1p0.grib,2025-09,2025,9,t2m,K,293.4416239438301,252.28826904296875,309.94256591796875
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2025-2025__m10__NH0_90__grid_1p0.grib,2025-10,2025,10,t2m,K,290.39166285619774,241.48672485351562,308.1293029785156
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2025-2025__m11__NH0_90__grid_1p0.grib,2025-11,2025,11,t2m,K,286.90728159550986,235.71044921875,305.78466796875
t2m,cds__era5_sl_monthly__ERA5__reanalysis__t2m__surface__monthly__2025-2025__m12__NH0_90__grid_1p0.grib,2025-12,2025,12,t2m,K,283.84653827446294,228.26458740234375,304.96966552734375
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2000-2000__m01__NH0_90__grid_1p0.grib,2000-01,2000,1,si10,m s**-1,5.86980325747939,0.6122336387634277,13.079519271850586
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2000-2000__m02__NH0_90__grid_1p0.grib,2000-02,2000,2,si10,m s**-1,5.872510294129053,0.57023686170578,14.588791847229004
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2000-2000__m03__NH0_90__grid_1p0.grib,2000-03,2000,3,si10,m s**-1,5.620502987951886,0.561822235584259,13.292778968811035
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2000-2000__m04__NH0_90__grid_1p0.grib,2000-04,2000,4,si10,m s**-1,5.3525894017612705,0.5317239165306091,11.887192726135254
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2000-2000__m05__NH0_90__grid_1p0.grib,2000-05,2000,5,si10,m s**-1,5.021062506096294,0.51036137342453,10.671006202697754
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2000-2000__m06__NH0_90__grid_1p0.grib,2000-06,2000,6,si10,m s**-1,5.038761805408681,0.5359679460525513,13.847491264343262
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2000-2000__m07__NH0_90__grid_1p0.grib,2000-07,2000,7,si10,m s**-1,4.89461284965254,0.5879443883895874,14.627494812011719
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2000-2000__m08__NH0_90__grid_1p0.grib,2000-08,2000,8,si10,m s**-1,4.890952897700985,0.5992603898048401,14.526018142700195
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2000-2000__m09__NH0_90__grid_1p0.grib,2000-09,2000,9,si10,m s**-1,4.902807622203709,0.6419357657432556,11.508390426635742
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2000-2000__m10__NH0_90__grid_1p0.grib,2000-10,2000,10,si10,m s**-1,5.243594654280265,0.6603437662124634,13.621281623840332
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2000-2000__m11__NH0_90__grid_1p0.grib,2000-11,2000,11,si10,m s**-1,5.565729270164695,0.6604303121566772,14.668242454528809
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2000-2000__m12__NH0_90__grid_1p0.grib,2000-12,2000,12,si10,m s**-1,5.872468289043693,0.5817928910255432,14.515630722045898
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2001-2001__m01__NH0_90__grid_1p0.grib,2001-01,2001,1,si10,m s**-1,5.880245979609716,0.6018028259277344,13.042232513427734
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2001-2001__m02__NH0_90__grid_1p0.grib,2001-02,2001,2,si10,m s**-1,5.85587020372729,0.5999484062194824,13.39828872680664
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2001-2001__m03__NH0_90__grid_1p0.grib,2001-03,2001,3,si10,m s**-1,5.563410152342409,0.5818765163421631,12.646574020385742
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2001-2001__m04__NH0_90__grid_1p0.grib,2001-04,2001,4,si10,m s**-1,5.408907039200925,0.5408527255058289,11.205403327941895
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2001-2001__m05__NH0_90__grid_1p0.grib,2001-05,2001,5,si10,m s**-1,5.003464434704282,0.5599958300590515,10.401792526245117
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2001-2001__m06__NH0_90__grid_1p0.grib,2001-06,2001,6,si10,m s**-1,4.958460987284933,0.5493741035461426,14.356502532958984
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2001-2001__m07__NH0_90__grid_1p0.grib,2001-07,2001,7,si10,m s**-1,4.94255571841781,0.5745958089828491,14.84900951385498
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2001-2001__m08__NH0_90__grid_1p0.grib,2001-08,2001,8,si10,m s**-1,4.98248374055339,0.5992134213447571,14.247651100158691
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2001-2001__m09__NH0_90__grid_1p0.grib,2001-09,2001,9,si10,m s**-1,4.85611104907851,0.5575540661811829,11.202573776245117
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2001-2001__m10__NH0_90__grid_1p0.grib,2001-10,2001,10,si10,m s**-1,5.220227427235673,0.6739208102226257,11.697846412658691
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2001-2001__m11__NH0_90__grid_1p0.grib,2001-11,2001,11,si10,m s**-1,5.603114240799564,0.6321669220924377,13.542078971862793
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2001-2001__m12__NH0_90__grid_1p0.grib,2001-12,2001,12,si10,m s**-1,5.916562418071805,0.6096790432929993,12.749327659606934
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2002-2002__m01__NH0_90__grid_1p0.grib,2002-01,2002,1,si10,m s**-1,5.972018612677616,0.6514291763305664,15.419983863830566
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2002-2002__m02__NH0_90__grid_1p0.grib,2002-02,2002,2,si10,m s**-1,5.8365664545983575,0.616375744342804,13.726239204406738
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2002-2002__m03__NH0_90__grid_1p0.grib,2002-03,2002,3,si10,m s**-1,5.731547583476727,0.5905264019966125,13.726757049560547
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2002-2002__m04__NH0_90__grid_1p0.grib,2002-04,2002,4,si10,m s**-1,5.300378048509255,0.5331786274909973,11.962377548217773
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2002-2002__m05__NH0_90__grid_1p0.grib,2002-05,2002,5,si10,m s**-1,5.140378542062312,0.5446216464042664,10.981144905090332
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2002-2002__m06__NH0_90__grid_1p0.grib,2002-06,2002,6,si10,m s**-1,5.057568799561676,0.5683412551879883,13.860821723937988
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2002-2002__m07__NH0_90__grid_1p0.grib,2002-07,2002,7,si10,m s**-1,5.03452525168544,0.5323257446289062,14.222755432128906
ws10m,cds__era5_sl_monthly__ERA5__reanalysis__ws10m__surface__monthly__2002-2002__m08__NH0_90__grid_1p0.grib,2002-08,2002,8,si10,m s**-1,4.912267296970644,0.5592682957649231,14.3112211227417
